"name","avg_price","unit_value","unit","price_year","avg_pay","currency","branch","GDP"
"Pivo výčepní, světlé, lahvové",11.23,0.5,l,2016,25579.6250,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
Těstoviny vaječné,44.82,1.0,kg,2016,25579.6250,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
Hovězí maso zadní bez kosti,206.02,1.0,kg,2016,25579.6250,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
Máslo,148.34,1.0,kg,2016,25579.6250,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
Pšeničná mouka hladká,11.03,1.0,kg,2016,25579.6250,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
Jakostní víno bílé,94.65,0.75,l,2016,25579.6250,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
Papriky,64.55,1.0,kg,2016,25579.6250,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
Rýže loupaná dlouhozrnná,36.52,1.0,kg,2016,25579.6250,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
Cukr krystalový,17.59,1.0,kg,2016,25579.6250,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
Konzumní brambory,15.22,1.0,kg,2016,25579.6250,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
Pomeranče,32.6,1.0,kg,2016,25579.6250,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
Vejce slepičí čerstvá,28.65,10.0,ks,2016,25579.6250,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
Chléb konzumní kmínový,21.77,1.0,kg,2016,25579.6250,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
Mléko polotučné pasterované,17.9,1.0,l,2016,25579.6250,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
Rajská jablka červená kulatá,40.58,1.0,kg,2016,25579.6250,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
Jogurt bílý netučný,8.12,150.0,g,2016,25579.6250,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
Pečivo pšeničné bílé,40.84,1.0,kg,2016,25579.6250,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
Šunkový salám,130.21,1.0,kg,2016,25579.6250,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
Mrkev,15.03,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Rostlinný roztíratelný tuk,94.29,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Jablka konzumní,32.63,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
"Pivo výčepní, světlé, lahvové",11.29,0.5,l,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Těstoviny vaječné,46.55,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Banány žluté,31.07,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Kapr živý,87.72,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Máslo,197.79,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Pšeničná mouka hladká,11.43,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Hovězí maso zadní bez kosti,218.27,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Papriky,62.4,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Rýže loupaná dlouhozrnná,36.3,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Jakostní víno bílé,96.7,0.75,l,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Konzumní brambory,15.93,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Pomeranče,36.32,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Vejce slepičí čerstvá,36.34,10.0,ks,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Cukr krystalový,19.96,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Mléko polotučné pasterované,19.5,1.0,l,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Rajská jablka červená kulatá,44.7,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Chléb konzumní kmínový,24.17,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Pečivo pšeničné bílé,45.23,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Šunkový salám,142.03,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Jogurt bílý netučný,8.73,150.0,g,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Kuřata kuchaná celá,68.18,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Přírodní minerální voda uhličitá,8.78,1.0,l,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Vepřová pečeně s kostí,118.27,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Eidamská cihla,142.58,1.0,kg,2017,27492.8750,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
Eidamská cihla,142.45,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Kuřata kuchaná celá,69.31,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Přírodní minerální voda uhličitá,8.64,1.0,l,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Vepřová pečeně s kostí,116.85,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Jablka konzumní,36.17,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Mrkev,22.45,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Rostlinný roztíratelný tuk,99.4,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Banány žluté,29.32,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Kapr živý,93.46,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
"Pivo výčepní, světlé, lahvové",11.81,0.5,l,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Těstoviny vaječné,47.87,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Hovězí maso zadní bez kosti,223.26,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Máslo,207.08,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Pšeničná mouka hladká,11.44,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Jakostní víno bílé,100.1,0.75,l,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Papriky,60.47,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Rýže loupaná dlouhozrnná,36.18,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Cukr krystalový,15.75,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Konzumní brambory,15.08,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Pomeranče,36.5,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Vejce slepičí čerstvá,38.39,10.0,ks,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Chléb konzumní kmínový,24.24,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Mléko polotučné pasterované,19.82,1.0,l,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Rajská jablka červená kulatá,44.49,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Jogurt bílý netučný,9.17,150.0,g,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Pečivo pšeničné bílé,43.84,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Šunkový salám,144.88,1.0,kg,2018,29404.5000,Kč,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
Jablka konzumní,30.71,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Papriky,35.31,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Rýže loupaná dlouhozrnná,21.29,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Konzumní brambory,12.07,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Pomeranče,24.73,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Vejce slepičí čerstvá,23.49,10.0,ks,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Banány žluté,27.3,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Hovězí maso zadní bez kosti,166.34,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Mléko polotučné pasterované,14.44,1.0,l,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Rajská jablka červená kulatá,57.83,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Jogurt bílý netučný,5.83,150.0,g,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Pečivo pšeničné bílé,38.6,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Šunkový salám,116.77,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Cukr krystalový,21.73,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Kuřata kuchaná celá,47.47,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Přírodní minerální voda uhličitá,7.69,1.0,l,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Vepřová pečeně s kostí,105.18,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Chléb konzumní kmínový,16.12,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Mrkev,14.41,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Rostlinný roztíratelný tuk,69.45,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Kapr živý,69.35,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
"Pivo výčepní, světlé, lahvové",8.45,0.5,l,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Těstoviny vaječné,26.1,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Eidamská cihla,110.95,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Máslo,104.39,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Pšeničná mouka hladká,7.41,1.0,kg,2006,23068.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,197470142753.551
Banány žluté,30.85,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Konzumní brambory,14.1,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Pomeranče,30.23,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Vejce slepičí čerstvá,24.97,10.0,ks,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Hovězí maso zadní bez kosti,169.46,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Mléko polotučné pasterované,15.59,1.0,l,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Rajská jablka červená kulatá,40.32,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Jogurt bílý netučný,5.88,150.0,g,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Pečivo pšeničné bílé,44.04,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Šunkový salám,116.44,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Cukr krystalový,21.92,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Kuřata kuchaná celá,53.61,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Přírodní minerální voda uhličitá,7.73,1.0,l,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Vepřová pečeně s kostí,102.9,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Chléb konzumní kmínový,18.85,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Mrkev,14.18,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Rostlinný roztíratelný tuk,69.5,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Kapr živý,78.97,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
"Pivo výčepní, světlé, lahvové",8.51,0.5,l,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Těstoviny vaječné,26.71,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Eidamská cihla,122.68,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Máslo,115.78,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Pšeničná mouka hladká,9.08,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Jablka konzumní,28.49,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Papriky,68.79,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Rýže loupaná dlouhozrnná,23.86,1.0,kg,2007,24813.6250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
Hovězí maso zadní bez kosti,175.55,1.0,kg,2008,25980.1250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,214070259127.502
Mléko polotučné pasterované,17.93,1.0,l,2008,25980.1250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,214070259127.502
Rajská jablka červená kulatá,35.58,1.0,kg,2008,25980.1250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,214070259127.502
Jogurt bílý netučný,6.28,150.0,g,2008,25980.1250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,214070259127.502
Pečivo pšeničné bílé,54.31,1.0,kg,2008,25980.1250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,214070259127.502
Šunkový salám,118.98,1.0,kg,2008,25980.1250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,214070259127.502
Cukr krystalový,21.1,1.0,kg,2008,25980.1250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,214070259127.502
Kuřata kuchaná celá,60.86,1.0,kg,2008,25980.1250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,214070259127.502
Přírodní minerální voda uhličitá,8.27,1.0,l,2008,25980.1250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,214070259127.502
Vepřová pečeně s kostí,106.46,1.0,kg,2008,25980.1250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,214070259127.502
Chléb konzumní kmínový,22.88,1.0,kg,2008,25980.1250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,214070259127.502
Mrkev,16.88,1.0,kg,2008,25980.1250,Kč,Veřejná správa a obrana; povinné sociální zabezpečení,214070259127.502
